Summer,Category,Constructs,Subconstructs,Instrument,Subjects,Q#,N,Variable Name,Trigger,Order,Question,Question (Chinese),Reverse,Response rule,Response rule（Chinese）,Ans_Value,Ans1,Ans2,Ans3,Ans4,Ans5,Ans6,Ans7,Ans 1 (Chinese),Ans 2 (Chinese),Ans 3 (Chinese),Ans 4 (Chinese),Ans 5 (Chinese),Ans 6 (Chinese),Ans 7 (Chinese),,Scenario,Difficulty,notes,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CArtistics,UES,S,S-Care-Voc -CArti,2,S-Care-Voc -CArti2,,S08,Design magazines,设计杂志,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CArtistics,UES,S,S-Care-Voc -CArti,3,S-Care-Voc -CArti3,,S08,"Perform on the stage (e.g. singing, dancing, playing music instruments, or acting)",在舞台上表演（唱歌，跳舞，演奏乐器）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,组之间进行比较,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CArtistics,UES,S,S-Care-Voc -CArti,4,S-Care-Voc -CArti4,,S08,"Sketch, draw, or paint",素描、绘画,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CArtistics,UES,S,S-Care-Voc -CArti,5,S-Care-Voc -CArti5,,S08,Creative writing,写作（写故事、诗歌等）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,两组能力两组兴趣,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CConventional,UES,S,S-Care-Voc -CConv,1,S-Care-Voc -CConv1,,S08,Do a lot of paperwork in a short time,在短时间内整理分类大量文件,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CConventional,UES,S,S-Care-Voc -CConv,2,S-Care-Voc -CConv2,,S08,Keep accurate records,做详尽的笔记,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CConventional,UES,S,S-Care-Voc -CConv,3,S-Care-Voc -CConv3,,S08,"Work well within a system (e.g. A system such as goverment agency, hierarchical system）",在政府部门工作,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CConventional,UES,S,S-Care-Voc -CConv,4,S-Care-Voc -CConv4,,S08,Write formal letters ,写正式的文件、信件,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CConventional,UES,S,S-Care-Voc -CConv,5,S-Care-Voc -CConv5,,S08,Work in a cubicle,使用电脑长时间工作,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CEnterprising,UES,S,S-Care-Voc -CEnte,1,S-Care-Voc -CEnte1,,S08,Convince people to do things your way,说服他人按照自己的方式去做,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Team work,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CEnterprising,UES,S,S-Care-Voc -CEnte,2,S-Care-Voc -CEnte2,,S08,Lead a group discussion,主导小组讨论,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Team work,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CEnterprising,UES,S,S-Care-Voc -CEnte,3,S-Care-Voc -CEnte3,,S08,Sell things,推销产品,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CEnterprising,UES,S,S-Care-Voc -CEnte,4,S-Care-Voc -CEnte4,,S08,Start a new project (e.g.public welfare project or commercial project),启动新的项目（公益项目或商业项目）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CEnterprising,UES,S,S-Care-Voc -CEnte,5,S-Care-Voc -CEnte5,,S08,Plan and organize activities and events,策划和组织活动,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CInvestigative,UES,S,S-Care-Voc -CInve,1,S-Care-Voc -CInve1,,S08,Do complex calculations,做复杂的计算,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Learning,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CInvestigative,UES,S,S-Care-Voc -CInve,2,S-Care-Voc -CInve2,,S08,Solve math problems,解决数学难题,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Learning,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CInvestigative,UES,S,S-Care-Voc -CInve,3,S-Care-Voc -CInve3,,S08,Understand science - use information to figure things out,阅读科学研究报告并利用其中的信息来解决实际问题,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Learning,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CInvestigative,UES,S,S-Care-Voc -CInve,4,S-Care-Voc -CInve4,,S08,Suggest a better way to accomplish a task,优化解决问题的方案,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CInvestigative,UES,S,S-Care-Voc -CInve,5,S-Care-Voc -CInve5,,S08,"Work with fine instruments (such as microscopes, measuring equipment, etc.)",使用精密的仪器（如显微镜、电子精密天平等）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CRealistic,UES,S,S-Care-Voc -CReal,1,S-Care-Voc -CReal1,,S08,Operate mechanical equipment(s),操作机械设备（起重机等）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CRealistic,UES,S,S-Care-Voc -CReal,2,S-Care-Voc -CReal2,,S08,Pitch a tent,搭帐篷,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CRealistic,UES,S,S-Care-Voc -CReal,3,S-Care-Voc -CReal3,,S08,"Use power tools (e.g. drills, chainsaws, etc.)",使用电动工具（电钻、电锯等）,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CRealistic,UES,S,S-Care-Voc -CReal,4,S-Care-Voc -CReal4,,S08,Tolerate harsh conditions,适应恶劣的环境,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CRealistic,UES,S,S-Care-Voc -CReal,5,S-Care-Voc -CReal5,,S08,Play a sport,进行体育训练,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CSocial,UES,S,S-Care-Voc -CSoci,1,S-Care-Voc -CSoci1,,S08,Cooperate well with others,与他人合作,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Team work,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CSocial,UES,S,S-Care-Voc -CSoci,2,S-Care-Voc -CSoci2,,S08,Express yourself clearly,清楚地表达自己,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Team work,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CSocial,UES,S,S-Care-Voc -CSoci,3,S-Care-Voc -CSoci3,,S08,Give talks or speeches,演讲,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CSocial,UES,S,S-Care-Voc -CSoci,4,S-Care-Voc -CSoci4,,S08,Mediate disputes,调解纠纷,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,Team work,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,CSocial,UES,S,S-Care-Voc -CSoci,5,S-Care-Voc -CSoci5,,S08,Teach/train others,教育或培训他人,,choose one,单选,"(1,2,3,4,5,6,7)",Poor,Below average,Slightly below average,Average,Slightly above average,Above average,Excellent,不好,低于平均水平,略低于平均水平,平均,略高于平均水平,高于平均水平,优秀,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IArtistics,UES,S,S-Care-Voc -IArti,1,S-Care-Voc -IArti1,,S08,Make original crafts for school projects,做手工,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,,Evaluation ,A-S 分组的average,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IArtistics,UES,S,S-Care-Voc -IArti,2,S-Care-Voc -IArti2,,S08,Design magazines,设计杂志,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IArtistics,UES,S,S-Care-Voc -IArti,3,S-Care-Voc -IArti3,,S08,"Perform on the stage (e.g. singing, dancing, playing music instruments, or acting)",在舞台上表演（唱歌，跳舞，演奏乐器）,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,,Evaluation ,组之间进行比较,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IArtistics,UES,S,S-Care-Voc -IArti,4,S-Care-Voc -IArti4,,S08,"Sketch, draw, or paint",素描、绘画,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IArtistics,UES,S,S-Care-Voc -IArti,5,S-Care-Voc -IArti5,,S08,Creative writing,写作（写故事、诗歌等）,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,,Evaluation ,两组能力两组兴趣,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IConventional,UES,S,S-Care-Voc -IConv,1,S-Care-Voc -IConv1,,S08,Do a lot of paperwork in a short time,在短时间内整理分类大量文件,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IConventional,UES,S,S-Care-Voc -IConv,2,S-Care-Voc -IConv2,,S08,Keep accurate records,做详尽的笔记,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IConventional,UES,S,S-Care-Voc -IConv,3,S-Care-Voc -IConv3,,S08,"Work well within a system (e.g. A system such as goverment agency, hierarchical system）",在政府部门工作,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,Performing task,Evaluation ,,,,,,,,,,,
1,Career Assessment,Voc Interest & Voc Confidence,IConventional,UES,S,S-Care-Voc -IConv,4,S-Care-Voc -IConv4,,S08,Write formal letters ,写正式的文件、信件,,choose one,单选,"(1,2,3,4,5,6,7)",Not at all interested,Not interested,Somewhat not interested,Neutral,Somewhat interested,interested,Strongly Interest,特别没兴趣,没兴趣,有点没兴趣,既不感兴趣也不讨厌,有点兴趣/略高于平均水平,有兴趣,特别有兴趣,,Performing task,Evaluation ,,,,,,,,,,,
